#  i    j    k    l   func     coefficients (OPLS Fourier dihedraltypes translated to Gromacs Ryckaert-Bellemans form according to the formula in the Gromacs manual)
  CA     CT     CT_2   N3      3     -0.76567   2.70705   4.02501  -5.96639   0.00000   0.00000 
  CA     N2     CA     N2      3     33.20422   0.00000 -33.20422   0.00000   0.00000   0.00000 
  CA     N2     CA     NC      3     33.20422   0.00000 -33.20422   0.00000   0.00000   0.00000 
  CA     N2     CT     CT      3      3.80117  -6.95172  -1.01671   4.16726   0.00000   0.00000 
  CA     NY     CT     CT      3      3.80117  -6.95172  -1.01671   4.16726   0.00000   0.00000 
  CA     N2     CT     HC      3      0.37028   1.11086   0.00000  -1.48114   0.00000   0.00000 
  CA     NY     CT     HC      3      0.37028   1.11086   0.00000  -1.48114   0.00000   0.00000 
  CA     NC     CT     CT      3      3.80117  -6.95172  -1.01671   4.16726   0.00000   0.00000 
  CA     NT     CT     HC      3      1.17152   3.51456   0.00000  -4.68608   0.00000   0.00000 
  CA     OS     C      O       3     20.92000   0.00000 -20.92000   0.00000   0.00000   0.00000 
  CA     OS     C      CT      3     24.05800  -3.13800 -20.92000   0.00000   0.00000   0.00000 
  CA     OS     P      O       3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CA     OS     CT     CT      3      1.71544   2.84512   1.04600  -5.60656   0.00000   0.00000 
  CA     OS     CT     CA      3      1.71544   2.84512   1.04600  -5.60656   0.00000   0.00000 
  CA     OS     CT     HC      3      1.58992   4.76976   0.00000  -6.35968   0.00000   0.00000 
  CA     SY     N      H       3    -15.61050   0.70291  20.50579  -5.59819   0.00000   0.00000 
  CA     SY     N      CT      3     -2.89742  11.18174  12.40975 -20.69406   0.00000   0.00000 
  CA     SY2    CT     HC      3      0.73220   2.19660   0.00000  -2.92880   0.00000   0.00000 
  CB     C*     CT     CT      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CB     C*     CT     HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CB     C*     CT     CT_2    3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CB     CA     CT     CT      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CB     CA     CT     HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
