1048  4
#  i     j       k     l                  coefficients(Kcal/mol) 
  CT     CT     NY     H3       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  CT     CT     OH     HO       	    -0.3560050191  	-0.1739985660      0.4919992830      0.00000   
  CT     CT_4   OH     HO       	    4.4780019120  	-2.1750000000      0.0000000000      0.00000   
  CT     CT     OS     CT       	    0.6500000000  	-0.2500000000      0.6700000000      0.00000   
  CT     CT     P+     CT       	    1.0000000000  	-0.5000000000      0.5000000000      0.00000   
  CT     CT     SH     HS       	    -0.7590009560  	-0.2820004780      0.6800000000      0.00000   
  CT     CT     SY     N        	    1.6560002390  	-0.7679995220      -0.1169992830     0.00000   
  CT     CT     C_3    O2       	    0.0000000000  	0.8200000000      0.0000000000       0.00000   
  CT     CT_2   C_3    O2       	    0.0000000000  	0.8200000000      0.0000000000       0.00000   
  CT     CT     C_2    HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     C_2    OS       	    0.0000023901  	0.0000000000      -0.5529995220      0.00000   
  CT     CT     C_2    O_2      	    -0.2769992830  	1.2279995220      -0.6939997610      0.00000   
  CT     CT     CT_3   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CT     CT     CT_3   NT       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CT     CT     CT_3   HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     CT     CT_3   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CT     CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CT     CT     CT_2   HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CT     CT     SY2    CT       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     SY2    OY       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CX     NA     H        	    0.0000000000  	2.8000000000      0.0000000000       0.00000   
  CT     CY     CY     CY       	    1.3000000000  	-0.0500000000      0.2000000000      0.00000   
  CT     CY     CY     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     N2     CA     N        	    0.0000000000  	7.9359990440      0.0000000000       0.00000   
  CT     N2     CA     N2       	    0.0000000000  	7.9359990440      0.0000000000       0.00000   
  CT     NY     CA     NZ       	    0.0000000000  	7.9359990440      0.0000000000       0.00000   
  CT     NY     CA     NY       	    0.0000000000  	7.9359990440      0.0000000000       0.00000   
  CT     N3     CT     HC       	    0.0000023901  	0.0000000000      0.3020004780       0.00000   
  CT     NC     NZ     NZ       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     NT     CT     HC       	    0.0000000000  	0.0000000000      0.5600000000       0.00000   
  CT     NT     NT     H        	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     NT     NT     CT       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     NT     OH     HO       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     NT     OS     CT       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     OS     C      N        	    -2.0000000000  	5.0000000000      0.0000000000       0.00000   
  CT     OS     C      O        	    0.0000000000  	5.0000000000      0.0000000000       0.00000   
  CT     OS     C      HC       	    4.6689961759  	5.1239985660      0.0000000000       0.00000   
  CT     OS     P      CT       	    3.5000000000  	-3.3000000000      1.5000000000      0.00000   
  CT     OS     P      O2       	    -0.0000011950  	0.0000000000      0.5619992830       0.00000   
  CT     OS     P      OS       	    0.0000000000  	-2.4000000000      0.5000000000      0.00000   
  CT     OS     CM     HC       	    0.0000000000  	0.0000000000      0.7600000000       0.00000   
  CT     OS     CO     HC       	    0.0000000000  	0.0000000000      0.7600000000       0.00000   
  CT     OS     CO     OH       	    -0.3750035851  	-1.3579995220      0.0039997610      0.00000   
  CT     OS     CO     OS       	    -0.3750035851  	-1.3579995220      0.0039997610      0.00000   
  CT     OS     CT     HC       	    0.0000000000  	0.0000000000      0.7600000000       0.00000   
  CT     OS     CT     OH       	    -0.5210002390  	-2.0179995220      1.9960002390      0.00000   
  CT     OS     CT     OS       	    -0.5210002390  	-2.0179995220      1.9960002390      0.00000   
  CT     OS     NT     H        	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     OS     C_2    HC       	    4.6689961759  	5.1239985660      0.0000000000       0.00000   
  CT     OS     C_2    O_2      	    0.0000000000  	5.1239985660      0.0000000000       0.00000   
  CT     P+     CT     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT     SY     N      H        	    1.6710002390  	-4.9010014340      0.6689997610      0.00000   
  CT     C_2    C=     HC       	    0.0000000000  	0.0000000000      0.2750000000       0.00000   
  CT     C_2    CT     CT       	    1.4540009560  	-0.1440009560      -0.7750000000     0.00000   
  CT     C_2    CT     HC       	    0.0000000000  	0.0000000000      0.2750000000       0.00000   
  CT     C_2    OS     CT       	    4.6689961759  	5.1239985660      0.0000000000       0.00000   
  CT     CT_3   N      CT_2     	    2.8589973709  	2.0579995220      -11.2660002390     0.00000   
  CT     CT_3   NT     CT_2     	    2.8589973709  	2.0579995220      -11.2660002390     0.00000   
  CT     CT_3   N3     H3       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  CT     CT_3   N3     CT_2     	    2.8589973709  	2.0579995220      -11.2660002390     0.00000   
  CT     CT_2   C      N        	    1.8649952199  	0.0890009560      0.3509990440       0.00000   
  CT     CT_2   C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT_2   N      H        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT_2   N3     H3       	    0.0000023901  	0.0000000000      0.3470004780       0.00000   
  CT     SY2    CT     HC       	    0.0000000000  	0.0000000000      0.3500000000       0.00000   
  CT_2   C      N      H        	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  CT_2   C      N      CT_2     	    2.3000000000  	6.0890009560      0.0000000000       0.00000   
  CT     C      N      CT_2     	    2.3000000000  	6.0890009560      0.0000000000       0.00000   
  CT     N      C      CT_2     	    2.3000000000  	6.0890009560      0.0000000000       0.00000   
  CT_2   N      C      O        	    0.0000000000  	6.0890009560      0.0000000000       0.00000   
  CT_2   N      C      HC       	    2.3000000000  	6.0890009560      0.0000000000       0.00000   
  CT_2   N      CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   N      CT_3   HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   NT     CT_3   HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   N      CT_2   HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     C      O2       	    0.0000000000  	0.5459990440      0.0000000000       0.00000   
  CT_2   CT     C      O2       	    0.0000000000  	0.5459990440      0.0000000000       0.00000   
  CT_2   CT     C      N        	    0.5459966539  	-2.1269980880      -0.8320004780     0.00000   
  CT_2   CT     CT     S        	    2.6190021511  	-0.6200000000      0.2580007170      0.00000   
  CT_2   CT     CT     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CT_2   CT     CV     CW       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   CT     CV     NB       	    2.3490009560  	-0.3120004780      0.5400000000      0.00000   
  CT_2   CT     CW     CV       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   CT     CW     NA       	    2.3490009560  	-0.3120004780      0.5400000000      0.00000   
  CT_2   CT     CX     CX       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT_2   CT     CX     NA       	    2.3490009560  	-0.3120004780      0.5400000000      0.00000   
  CT_2   CT     OH     HO       	    -0.9910026291  	-0.8690009560      0.7389997610      0.00000   
  CT_2   CT     SH     HS       	    -0.7589985660  	-0.2820004780      0.6029995220      0.00000   
  CT_2   N3     CT_3   HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CU     CT     CT     HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CU     CT     SY     N        	    1.6560002390  	-0.7679995220      -0.1169992830     0.00000   
  CV     CT     CT     HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CV     CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CV     CT     CT_2   HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CV     CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CV     CW     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CW     C*     CT     HC       	    0.0000000000  	0.0000000000      -0.4800000000      0.00000   
  CW     CS     CT     HC       	    0.0000000000  	0.0000000000      -0.4800000000      0.00000   
  CW     CT     CT     HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CW     CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CW     CT     CT_2   HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CW     CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CW     CV     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CW     NA     CR     HA       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  CW     NA     CR     NB       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  CX     CT     CT     HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CX     CT     CT_2   N        	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CX     CT     CT_2   HC       	    -0.0000011950  	0.0000000000      0.4619992830       0.00000   
  CX     CT     CT_2   N3       	    0.8450011950  	-0.9620004780      0.7130007170      0.00000   
  CX     CX     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CX     CX     NA     H        	    0.0000000000  	2.8000000000      0.0000000000       0.00000   
  CX     N2     CA     N2       	    0.0000000000  	7.9359990440      0.0000000000       0.00000   
  CX     NA     CR     HA       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  CX     NA     CR     NA       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  CY     N      C      O        	    0.0000000000  	6.0890009560      0.0000000000       0.00000   
  CY     CY     N      H        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CY     CY     CT     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CY     CY     CY     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  CZ     CT     CT     HC       	    0.0000035851  	0.0000000000      0.3660002390       0.00000   
  CZ     CZ     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  Cl     C      CT     HC       	    0.0000000000  	0.0000000000      0.3600000000       0.00000   
  Cl     CM     CM     Cl       	    -1.6000000000  	14.0000000000      0.0000000000      0.00000   
  Cl     CT     CT     Cl       	    -0.2500000000  	0.0000000000      0.0000000000       0.00000   
  Cl     CT     CT     HC       	    0.0000000000  	0.0000000000      0.4000000000       0.00000   
  Cl     CT     CT     NT       	    2.0000000000  	0.0000000000      0.0000000000       0.00000   
  F      C      CT     HC       	    0.0000000000  	0.0000000000      0.3600000000       0.00000   
  F      CT     CT     F        	    -2.5000000000  	0.0000000000      0.0000000000       0.00000   
  F      CT     CT     HC       	    0.0000000000  	0.0000000000      0.4000000000       0.00000   
  F      CT     CT     OH       	    0.0000000000  	0.0000000000      0.5400000000       0.00000   
  F      CT     CT_4   HC       	    0.0000011950  	0.0000000000      0.3139997610       0.00000   
  F      CT     CT_4   OH       	    0.0000000000  	0.0000000000      0.5400000000       0.00000   
  H      N      C      N        	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  H      N      C      O        	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  H      N      C      HC       	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  H      N      C      OH       	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  H      N      C      OS       	    0.0000000000  	4.9000000000      0.0000000000       0.00000   
  H      N      CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N      CY     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N      OH     HO       	    2.7219980880  	-5.1540009560      0.0000000000      0.00000   
  H      N      CT_2   HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N      CT_2   C        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N2     CA     N2       	    0.0000000000  	3.9000000000      0.0000000000       0.00000   
  H      N2     CA     NC       	    1.4000000000  	0.0000000000      0.0000000000       0.00000   
  H      N2     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N3     CT     HC       	    0.0000035851  	0.0000000000      0.2610002390       0.00000   
  H      NA     CR     HA       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  H      NA     CR     NA       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  H      NA     CR     NB       	    0.0000000000  	4.6500000000      0.0000000000       0.00000   
  H      NA     CW     HA       	    0.0000000000  	3.0000000000      0.0000000000       0.00000   
  H      NA     CX     HA       	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  H      NT     CT     HC       	    0.0000000000  	0.0000000000      0.4000000000       0.00000   
  H      NT     CT_3   HC       	    0.0000000000  	0.0000000000      0.4000000000       0.00000   
  H      NT     CT_2   HC       	    0.0000000000  	0.0000000000      0.4000000000       0.00000   
  H      NT     NT     H        	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  H      NT     OH     HO       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  H      NY     CA     NY       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  H3     NY     CA     NY       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  H      NY     CA     NZ       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  H3     NY     CA     NZ       	    -0.1900023901  	-0.4170004780      0.4179995220      0.00000   
  H3     N2     CA     N2       	    0.0000000000  	3.9000000000      0.0000000000       0.00000   
  H3     N2     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H3     N3     CT_3   HC       	    0.0000035851  	0.0000000000      0.2610002390       0.00000   
  H3     N3     CT_2   HC       	    0.0000035851  	0.0000000000      0.2610002390       0.00000   
  H3     N3     CT     HC       	    0.0000035851  	0.0000000000      0.2610002390       0.00000   
  H3     NY     CT     HC       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H3     NZ     CA     NY       	    0.0000000000  	3.9000000000      0.0000000000       0.00000   
  HC     C      C      N        	    -0.9000000000  	0.3000000000      0.0000000000       0.00000   
  HC     C      C      O        	    0.0000000000  	0.2000000000      0.0000000000       0.00000   
  HC     C      C      HC       	    0.8000000000  	0.0000000000      0.0000000000       0.00000   
  HC     C      CT     HC       	    0.0000000000  	0.0000000000      0.3600000000       0.00000   
  HC     C      NC     HC       	    0.0000000000  	14.0000000000      0.0000000000      0.00000   
  HC     C      OH     HO       	    1.5000000000  	5.5000000000      0.0000000000       0.00000   
  HC     C=     C=     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     C=     CM     HC       	    0.0000000000  	14.0000000000      0.0000000000      0.00000   
  HC     C=     C_2    O_2      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CM     C      N        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CM     C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CM     CT     HC       	    0.0000023901  	0.0000000000      0.3179995220       0.00000   
  HC     CT     C      N        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C      O2       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C      OH       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C      OS       	    -0.0000023901  	0.0000000000      0.1320004780       0.00000   
  HC     CT     C      O_2      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C      O_3      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     N      SY       	    1.3620028681  	-1.4570004780      0.1490009560      0.00000   
  HC     CT     P      O2       	    0.0000000000  	0.0000000000      0.2500000000       0.00000   
  HC     CT     P      OS       	    0.0000000000  	0.0000000000      0.2500000000       0.00000   
  HC     CT     S      S        	    0.0000011950  	0.0000000000      0.5580007170       0.00000   
  HC     CT     CA     N2       	    -1.0130043021  	-0.7089985660      0.4729995220      0.00000   
  HC     CT     CA     NT       	    -1.0130043021  	-0.7089985660      0.4729995220      0.00000   
  HC     CT     CO     OS       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  HC     CT     CT     N        	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     CT     S        	    0.0000023901  	0.0000000000      0.4520004780       0.00000   
  HC     CT     CT     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     CT     CT     N2       	    0.0000023901  	0.0000000000      -0.5820004780      0.00000   
  HC     CT     CT     N3       	    -0.0000035851  	0.0000000000      0.3839997610       0.00000   
  HC     CT     CT     NO       	    0.0000000000  	0.0000000000      -0.2250000000      0.00000   
  HC     CT     CT     NT       	    -1.0130043021  	-0.7089985660      0.4729995220      0.00000   
  HC     CT     CT_2   NT       	    -1.0130043021  	-0.7089985660      0.4729995220      0.00000   
  HC     CT     CT     NY       	    0.0000023901  	0.0000000000      -0.5820004780      0.00000   
  HC     CT     CT     OH       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  HC     CT     CT     OS       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  HC     CT     CT     P+       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     CT     CT     SH       	    0.0000023901  	0.0000000000      0.4520004780       0.00000   
  HC     CT     CT     SY2      	    0.0000000000  	0.0000000000      0.3500000000       0.00000   
  HC     CT     CT     SY       	    0.0000023901  	0.0000000000      0.4520004780       0.00000   
  HC     CT     CU     NB       	    0.0000000000  	0.0000000000      0.4200000000       0.00000   
  HC     CT     CV     NB       	    0.0000000000  	0.0000000000      0.4200000000       0.00000   
  HC     CT     CW     NA       	    0.0000000000  	0.0000000000      0.4200000000       0.00000   
  HC     CT     CX     NA       	    0.0000000000  	0.0000000000      0.4200000000       0.00000   
  HC     CT     NO     ON       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     OH     HO       	    0.0000000000  	0.0000000000      0.4500000000       0.00000   
  HC     CT_4   OH     HO       	    -0.0000047801  	0.0000000000      0.4759990440       0.00000   
  HC     CT     OS     P        	    0.0000023901  	0.0000000000      0.3570004780       0.00000   
  HC     CT     SH     HS       	    0.0000000000  	0.0000000000      0.4800000000       0.00000   
  HC     CT     SY     N        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C_3    O2       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT_2   C_3    O2       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     C_2    OS       	    -0.0000023901  	0.0000000000      0.1320004780       0.00000   
  HC     CT     C_2    O_2      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CT_3   N        	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     CT_3   NT       	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     CT_3   N3       	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     CT_2   N        	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     CT_2   HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     CT     CT_2   N3       	    0.0000011950  	0.0000000000      0.4639997610       0.00000   
  HC     CT     SY2    OY       	    0.0000000000  	0.0000000000      0.3500000000       0.00000   
  HC     CY     CY     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     NC     NZ     NZ       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     C_2    CT     HC       	    0.0000000000  	0.0000000000      0.3600000000       0.00000   
  HC     CT_3   CT     HC       	    0.0000000000  	0.0000000000      0.3000000000       0.00000   
  HC     CT_2   C      N        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT_2   C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT_2   C      OH       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT_2   C      O_3      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT_2   CT     S        	    0.0000023901  	0.0000000000      0.4520004780       0.00000   
  HC     CT_2   CT     OH       	    0.0000023901  	0.0000000000      0.4679995220       0.00000   
  HC     CT_2   CT     SH       	    0.0000023901  	0.0000000000      0.4520004780       0.00000   
  HO     OH     C      N        	    -2.0000000000  	5.0000000000      0.0000000000       0.00000   
  HO     OH     C      O        	    0.0000000000  	5.0000000000      0.0000000000       0.00000   
  HO     OH     C      O_3      	    0.0000000000  	5.5000000000      0.0000000000       0.00000   
  HO     OH     P      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HO     OH     P      OH       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HO     OH     CO     OS       	    -1.2570004780  	-1.8059990440      0.0029995220      0.00000   
  N      C      C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N      C      CT_2   N        	    0.7430019120  	2.5079995220      -0.8050000000      0.00000   
  N      C      CT_2   N3       	    0.7430019120  	2.5079995220      -0.8050000000      0.00000   
  N      C      CT_2   NT       	    0.7430019120  	2.5079995220      -0.8050000000      0.00000   
  N      CA     CT     NT       	    11.0350000000  	-0.9679995220      0.2700000000      0.00000   
  N      CT     C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N      CT_2   C      O_3      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N      CT_2   C      OH       	    5.2600000000  	0.8200000000      0.0000000000       0.00000   
  NT     CT_2   C      O_3      	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  NT     CT_2   C      OH       	    5.2600000000  	0.8200000000      0.0000000000       0.00000   
  N      CT     C_3    O2       	    0.0000000000  	0.8200000000      0.0000000000       0.00000   
  N      CT_2   C_3    O2       	    0.0000000000  	0.8200000000      0.0000000000       0.00000   
  N      CT_2   C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N      CT_2   CT     S        	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  N      CT_2   CT     OH       	    5.4290021511  	-0.8790009560      1.0580007170      0.00000   
  N      CT_2   CT     SH       	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  N3     CT_2   C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N3     CT_2   C_3    O2       	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N3     CT_2   CT     S        	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  N3     CT_2   CT     OH       	    5.4290021511  	-0.8790009560      1.0580007170      0.00000   
  N3     CT_2   CT     SH       	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  N3     CT     CT     OH       	    5.4290021511  	-0.8790009560      1.0580007170      0.00000   
  NT     CA     CT     NT       	    11.0350000000  	-0.9679995220      0.2700000000      0.00000   
  NT     CT     C      OH       	    5.2600000000  	0.8200000000      0.0000000000       0.00000   
  NT     CT     CT     NT       	    11.0350000000  	-0.9679995220      0.2700000000      0.00000   
  NT     CT     CT     OH       	    8.0000000000  	0.0000000000      0.0000000000       0.00000   
  NT     CT_2   CT     OH       	    8.0000000000  	0.0000000000      0.0000000000       0.00000   
  NT     CT_2   C      O        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  NT     CT_2   CT     S        	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  NT     CT_2   CT     SH       	    1.4279983270  	0.0859990440      0.0289997610       0.00000   
  O      C      C      O        	    1.6000000000  	3.2000000000      0.0000000000       0.00000   
  O      C      N      OH       	    0.0000000000  	6.6029995220      0.0000000000       0.00000   
  OH     CT     CT     OH       	    9.0659990440  	0.0000000000      0.0000000000       0.00000   
  OH     CT     CT     OS       	    4.3189961759  	0.0000000000      0.0000000000       0.00000   
  OS     CT     CT     OS       	    -0.5500000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     N      X        	    0.0000000000  	2.1000000000      0.0000000000       0.00000   
  CT     CT     CK     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CA     CA     CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  NZ     CZ     CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  O      C      CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     C*     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CQ     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CR     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CS     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CU     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CV     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     N      X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     C3     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     CA     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     OY     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     NT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  OY     SY     CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CT     CT     CW     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  CZ     CZ     CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  Cl     CT     CS     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  Cl     CT     CW     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  F      CT     CS     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N      CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  F      CT     CW     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N      CT_2   X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  H      N2     CA     X        	    0.0000000000  	2.0300000000      0.0000000000       0.00000   
  H3     NY     CA     X        	    0.0000000000  	2.0300000000      0.0000000000       0.00000   
  H      N2     CQ     X        	    0.0000000000  	2.0300000000      0.0000000000       0.00000   
  H      NA     CB     X        	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  H      NA     CR     X        	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  H      NA     CW     X        	    0.0000000000  	3.2000000000      0.0000000000       0.00000   
  HA     CR     NA     X        	    0.0000000000  	10.0000000000      0.0000000000      0.00000   
  HC     CT     C*     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CK     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CQ     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CR     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CS     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CU     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CV     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  HC     CT     CW     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
  N      SY     CT     X        	    0.0000000000  	0.0000000000      0.0000000000       0.00000   
